model,make,Variant,price,fuel_type,type,Link,image_link
innova crysta,toyota,2.7 Gx At 7 Str,1615000,petrol,automatic,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/664x374/n/cw/ec/51435/innova-crysta-exterior-right-front-three-quarter-3.jpeg?q=85/
innova crysta,toyota,2.7 Zx At 7 Str,2103000,petrol,automatic,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/nd7mjta_1496295.jpg?q=85/
innova crysta,toyota,2.7 Vx 7 Str,1807000,petrol,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/nd7mjta_1496295.jpg?q=85/
innova crysta,toyota,2.7 Gx Mt 7 Str,1493000,petrol,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/nd7mjta_1496295.jpg?q=85/
innova crysta,toyota,2.7 Gx Mt 8 Str,1498000,petrol,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/nd7mjta_1496295.jpg?q=85/
innova crysta,toyota,Touring Sport 2.4 Vx 7 Str,2097000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/nd7mjta_1496295.jpg?q=85/
innova crysta,toyota,Touring Sport 2.7 Vx 7 Str,1892000,petrol,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/9m6mjta_1496299.jpg?q=85/
innova crysta,toyota,Touring Sport 2.7 Zx At 7 Str,2171000,petrol,automatic,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/9m6mjta_1496299.jpg?q=85/
innova crysta,toyota,2.4 G Plus 7 Str,1592000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/9m6mjta_1496299.jpg?q=85/
innova crysta,toyota,2.4 G Plus 8 Str,1587000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/600x337/n/9m6mjta_1496299.jpg?q=85/
fortuner,toyota,2.8 4X2 At,3205000,diesel,automatic,https://www.toyotabharat.com/showroom/fortuner/,https://imgd.aeplcdn.com/664x374/n/cw/ec/44709/fortuner-exterior-right-front-three-quarter-19.jpeg?q=85/
fortuner,toyota,2.8 4X2 Mt,3019000,diesel,manual,https://www.toyotabharat.com/showroom/fortuner/,https://imgd.aeplcdn.com/664x374/n/cw/ec/44709/fortuner-exterior-right-front-three-quarter-19.jpeg?q=85/
fortuner,toyota,2.8 4X4 Mt,3216000,diesel,manual,https://www.toyotabharat.com/showroom/fortuner/,https://imgd.aeplcdn.com/664x374/n/cw/ec/44709/fortuner-exterior-right-front-three-quarter-19.jpeg?q=85/
fortuner,toyota,2.8 4X4 At,3395000,diesel,automatic,https://www.toyotabharat.com/showroom/fortuner/,https://imgd.aeplcdn.com/664x374/n/cw/ec/44709/fortuner-exterior-right-front-three-quarter-19.jpeg?q=85/
fortuner,toyota,2.7 4X2 At,2977000,petrol,automatic,https://www.toyotabharat.com/showroom/fortuner/,https://imgd.aeplcdn.com/1056x594/n/cw/ec/44709/toyota-fortuner-facelift-right-front-three-quarter2.jpeg?q=85
fortuner,toyota,2.7 4X2 Mt,2818000,petrol,manual,https://www.toyotabharat.com/showroom/fortuner/,https://imgd.aeplcdn.com/1056x594/n/cw/ec/44709/toyota-fortuner-facelift-right-front-three-quarter2.jpeg?q=85
fortuner,toyota,Trd Celebratory Edition,3420000,diesel,automatic,https://www.toyotabharat.com/showroom/fortuner/,https://imgd.aeplcdn.com/1056x594/n/cw/ec/44709/toyota-fortuner-facelift-right-front-three-quarter2.jpeg?q=85
yaris,toyota,J,940000,petrol,manual,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,G,1055000,petrol,manual,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,V,1174000,petrol,manual,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,Vx Cvt,1418000,petrol,automatic,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,G Cvt,1175000,petrol,automatic,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,J Cvt,1010000,petrol,automatic,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,V Cvt,1294000,petrol,automatic,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,Vx,1296000,petrol,manual,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,V (O),1197000,petrol,manual,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,J (O),876000,petrol,manual,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,G (O),974000,petrol,manual,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,J (O) Cvt,935000,petrol,automatic,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,G (O) Cvt,1083000,petrol,automatic,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
yaris,toyota,V (O) Cvt,1317000,petrol,automatic,https://www.toyotabharat.com/showroom/yaris/,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7283/1579858168291/front-left-side-47.jpg
polo,volkswagen,Trendline 1.0L (P),582000,petrol,manual,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
polo,volkswagen,Comfortline 1.0 (P),676500,petrol,manual,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
polo,volkswagen,Highline Plus 1.0 (P),776500,petrol,manual,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
polo,volkswagen,Trendline 1.5L (D),734500,diesel,manual,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
polo,volkswagen,Comfortline 1.5 (D),851500,diesel,manual,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
polo,volkswagen,Highline Plus 1.5 (D),931500,diesel,manual,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
polo,volkswagen,Gt Tsi,976000,petrol,automatic,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
polo,volkswagen,Gt Tdi,988500,diesel,manual,https://www.volkswagen.co.in/en/models/polo.html,https://assets.volkswagen.com/is/image/volkswagenag/Volkswagen-Polo-3?Zml0PWNyb3AsMSZmbXQ9anBnJnFsdD03OSZ3aWQ9ODAwJmhlaT02MDAmYWxpZ249MC4wMCwwLjAwJmJmYz1vZmYmYjAyMw==/
tiguan,volkswagen,Comfortline 2.0L Tdi Amt,2814500,diesel,automatic,https://www.volkswagen.co.in/en/models/new-tiguan.html,https://stimg.cardekho.com/images/carexteriorimages/360x240/Volkswagen/Volkswagen-Tiguan/047.jpg
tiguan,volkswagen,Highline 2.0L Tdi Amt,3153500,diesel,automatic,https://www.volkswagen.co.in/en/models/new-tiguan.html,https://stimg.cardekho.com/images/carexteriorimages/360x240/Volkswagen/Volkswagen-Tiguan/047.jpg
vento,volkswagen,Trendline 1.6 (P),876500,petrol,manual,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Highline 1.6 (P),999900,petrol,manual,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Comfortline 1.6 (P),999900,petrol,manual,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Highline 1.2 (P) Dsg,1197500,petrol,automatic,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Highline Plus 1.2 (P) Dsg,1449500,petrol,automatic,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Trendline 1.5 (D),958500,diesel,manual,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Comfortline 1.5 (D),999900,diesel,manual,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Highline 1.5 (D),1210500,diesel,manual,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Highline 1.5 (D) Dsg,1336500,diesel,automatic,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Highline Plus 1.5 (D) Dsg,1317500,diesel,automatic,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Gt Line (D),1449500,diesel,manual,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
vento,volkswagen,Gt Line (P) Dsg,1317500,petrol,automatic,https://www.volkswagen.co.in/en/models/vento.html,https://mcmscache.epapr.in/post_images/website_300/post_17995320/thumb.jpg
